Duration, Message, Code 
4125.814074, fetch failed, undefined 
4125.711849, fetch failed, undefined 
4124.6800459999995, fetch failed, undefined 
4121.667619999999, fetch failed, undefined 
4121.125994, fetch failed, undefined 
4120.154117, fetch failed, undefined 
4119.135855, fetch failed, undefined 
4118.980729000001, fetch failed, undefined 
4118.907375000001, fetch failed, undefined 
4118.663825, fetch failed, undefined 
4118.961969, fetch failed, undefined 
4118.606749, fetch failed, undefined 
4118.519598999999, fetch failed, undefined 
4118.353751000001, fetch failed, undefined 
4118.238668, fetch failed, undefined 
4117.943582999999, fetch failed, undefined 
4117.858112999999, fetch failed, undefined 
4117.794592, fetch failed, undefined 
4118.4961490000005, fetch failed, undefined 
4117.362016, fetch failed, undefined 
4118.016175999999, fetch failed, undefined 
4117.383825, fetch failed, undefined 
4116.125934, fetch failed, undefined 
4115.931076, fetch failed, undefined 
4115.728057, fetch failed, undefined 
4117.162894, fetch failed, undefined 
4115.7182760000005, fetch failed, undefined 
4116.0706470000005, fetch failed, undefined 
4115.826513, fetch failed, undefined 
4115.767476, fetch failed, undefined 
4115.561183, fetch failed, undefined 
4115.838128, fetch failed, undefined 
4115.26021, fetch failed, undefined 
4115.714211, fetch failed, undefined 
4114.398005, fetch failed, undefined 
4114.878124000001, fetch failed, undefined 
4114.2074489999995, fetch failed, undefined 
4114.125307, fetch failed, undefined 
4114.0534450000005, fetch failed, undefined 
4114.731978, fetch failed, undefined 
4113.900652, fetch failed, undefined 
4114.176433, fetch failed, undefined 
4113.943941, fetch failed, undefined 
4113.059612, fetch failed, undefined 
4113.589881, fetch failed, undefined 
4113.0413069999995, fetch failed, undefined 
4112.581439, fetch failed, undefined 
4110.89321, fetch failed, undefined 
4110.540807, fetch failed, undefined 
4110.231503, fetch failed, undefined 
4110.512214, fetch failed, undefined 
4110.135539, fetch failed, undefined 
4110.507675000001, fetch failed, undefined 
4109.797199, fetch failed, undefined 
4110.305048, fetch failed, undefined 
4109.837492000001, fetch failed, undefined 
4109.756526, fetch failed, undefined 
4109.296163, fetch failed, undefined 
4109.654764, fetch failed, undefined 
4109.314841, fetch failed, undefined 
4109.1809809999995, fetch failed, undefined 
4109.106519, fetch failed, undefined 
4108.646279, fetch failed, undefined 
4108.548872, fetch failed, undefined 
4109.148601000001, fetch failed, undefined 
4108.57545, fetch failed, undefined 
4108.5215579999995, fetch failed, undefined 
4108.084003, fetch failed, undefined 
4107.936788000001, fetch failed, undefined 
4108.6682390000005, fetch failed, undefined 
4107.905632999999, fetch failed, undefined 
4107.524724, fetch failed, undefined 
4107.400251999999, fetch failed, undefined 
4108.0277829999995, fetch failed, undefined 
4107.024312, fetch failed, undefined 
4106.8818630000005, fetch failed, undefined 
4106.663303, fetch failed, undefined 
4106.478550999999, fetch failed, undefined 
4106.071954, fetch failed, undefined 
4106.464024, fetch failed, undefined 
4105.982388, fetch failed, undefined 
4105.716098, fetch failed, undefined 
4106.002189, fetch failed, undefined 
4105.749481, fetch failed, undefined 
4105.683687, fetch failed, undefined 
4105.630305, fetch failed, undefined 
4105.566449, fetch failed, undefined 
4105.473966, fetch failed, undefined 
4105.338319, fetch failed, undefined 
4105.060608, fetch failed, undefined 
4104.868963, fetch failed, undefined 
4104.355482, fetch failed, undefined 
4104.153284, fetch failed, undefined 
4104.005645, fetch failed, undefined 
4103.761614, fetch failed, undefined 
4104.070406000001, fetch failed, undefined 
4103.476211, fetch failed, undefined 
4102.592978, fetch failed, undefined 
4101.88349, fetch failed, undefined 
4104.166943, fetch failed, undefined 
4101.788261000001, fetch failed, undefined 
4101.5650940000005, fetch failed, undefined 
4101.187158, fetch failed, undefined 
4101.510233999999, fetch failed, undefined 
4101.22516, fetch failed, undefined 
4101.295809, fetch failed, undefined 
4101.278219, fetch failed, undefined 
4100.9702879999995, fetch failed, undefined 
4101.358241, fetch failed, undefined 
4101.096489, fetch failed, undefined 
4101.005956, fetch failed, undefined 
4100.956338999999, fetch failed, undefined 
4100.891186, fetch failed, undefined 
4100.826588, fetch failed, undefined 
4100.769107, fetch failed, undefined 
4100.654259999999, fetch failed, undefined 
4100.388508, fetch failed, undefined 
4100.318808, fetch failed, undefined 
4100.086219000001, fetch failed, undefined 
4100.407953, fetch failed, undefined 
4100.029189, fetch failed, undefined 
4099.971038000001, fetch failed, undefined 
4099.922106, fetch failed, undefined 
4100.530327, fetch failed, undefined 
4099.813477, fetch failed, undefined 
4100.090980999999, fetch failed, undefined 
4099.874014, fetch failed, undefined 
4099.816098, fetch failed, undefined 
4099.7700190000005, fetch failed, undefined 
4099.549406, fetch failed, undefined 
4099.8376929999995, fetch failed, undefined 
4099.456768, fetch failed, undefined 
4099.278019, fetch failed, undefined 
4097.724056999999, fetch failed, undefined 
4097.29961, fetch failed, undefined 
4098.903472, fetch failed, undefined 
4097.247547999999, fetch failed, undefined 
4097.155026, fetch failed, undefined 
4097.058583, fetch failed, undefined 
4096.732478, fetch failed, undefined 
4097.044669999999, fetch failed, undefined 
4096.263439, fetch failed, undefined 
4095.9169889999994, fetch failed, undefined 
4096.236501, fetch failed, undefined 
4095.949704, fetch failed, undefined 
4096.01454, fetch failed, undefined 
4095.819634, fetch failed, undefined 
4096.1120900000005, fetch failed, undefined 
4095.88702, fetch failed, undefined 
4095.325826, fetch failed, undefined 
4095.8462849999996, fetch failed, undefined 
4095.315847, fetch failed, undefined 
4095.046407, fetch failed, undefined 
4094.9882680000005, fetch failed, undefined 
4094.929947, fetch failed, undefined 
4094.8132100000003, fetch failed, undefined 
4094.7497169999997, fetch failed, undefined 
4095.80076, fetch failed, undefined 
4094.801771, fetch failed, undefined 
4093.6029389999994, fetch failed, undefined 
4093.076192, fetch failed, undefined 
4092.864127, fetch failed, undefined 
4092.792941, fetch failed, undefined 
4092.553938, fetch failed, undefined 
4092.832595, fetch failed, undefined 
4092.447329, fetch failed, undefined 
4092.715494, fetch failed, undefined 
4092.373301, fetch failed, undefined 
4092.641171, fetch failed, undefined 
4092.433337, fetch failed, undefined 
4092.3783869999997, fetch failed, undefined 
4092.3394040000003, fetch failed, undefined 
4092.295035, fetch failed, undefined 
4092.243852, fetch failed, undefined 
4092.1984460000003, fetch failed, undefined 
4092.1491830000004, fetch failed, undefined 
4092.1197359999996, fetch failed, undefined 
4092.0729610000003, fetch failed, undefined 
4092.030159, fetch failed, undefined 
4091.8613939999996, fetch failed, undefined 
4091.638431, fetch failed, undefined 
4091.3084659999995, fetch failed, undefined 
4091.0573970000005, fetch failed, undefined 
4091.7402829999996, fetch failed, undefined 
4090.902063, fetch failed, undefined 
4091.1933879999997, fetch failed, undefined 
4090.750516, fetch failed, undefined 
4090.694745, fetch failed, undefined 
4090.639795, fetch failed, undefined 
4091.263364, fetch failed, undefined 
4090.6458210000005, fetch failed, undefined 
4090.575621, fetch failed, undefined 
4090.409881, fetch failed, undefined 
4090.1928049999997, fetch failed, undefined 
4089.360262, fetch failed, undefined 
4090.1812229999996, fetch failed, undefined 
4088.6243470000004, fetch failed, undefined 
4088.533042, fetch failed, undefined 
4089.112503, fetch failed, undefined 
4088.561522, fetch failed, undefined 
4088.4899050000004, fetch failed, undefined 
4088.4127980000003, fetch failed, undefined 
4088.3361830000003, fetch failed, undefined 
4088.2318109999997, fetch failed, undefined 
4088.144862, fetch failed, undefined 
4088.077609, fetch failed, undefined 
4088.0230549999997, fetch failed, undefined 
4087.555298, fetch failed, undefined 
4087.886347, fetch failed, undefined 
4087.533786, fetch failed, undefined 
4087.4571640000004, fetch failed, undefined 
4087.399942, fetch failed, undefined 
4087.314878, fetch failed, undefined 
4087.2004319999996, fetch failed, undefined 
4087.112944, fetch failed, undefined 
4086.7040269999998, fetch failed, undefined 
4087.1357049999997, fetch failed, undefined 
4086.7128430000002, fetch failed, undefined 
4086.349421, fetch failed, undefined 
4086.7302939999995, fetch failed, undefined 
4086.1442869999996, fetch failed, undefined 
4086.461682, fetch failed, undefined 
4086.0109519999996, fetch failed, undefined 
4086.2898780000005, fetch failed, undefined 
4085.824014, fetch failed, undefined 
4086.1584940000002, fetch failed, undefined 
4084.690944, fetch failed, undefined 
4085.79795, fetch failed, undefined 
4084.102882, fetch failed, undefined 
4084.4598239999996, fetch failed, undefined 
4083.6874449999996, fetch failed, undefined 
4084.047686, fetch failed, undefined 
4083.7110780000003, fetch failed, undefined 
4083.6299899999995, fetch failed, undefined 
4083.5470130000003, fetch failed, undefined 
4083.4761249999997, fetch failed, undefined 
4083.357336, fetch failed, undefined 
4083.284742, fetch failed, undefined 
4083.02474, fetch failed, undefined 
4083.3555739999997, fetch failed, undefined 
4083.211991, fetch failed, undefined 
4083.2059449999997, fetch failed, undefined 
4083.1723680000005, fetch failed, undefined 
4083.1282109999997, fetch failed, undefined 
4083.064798, fetch failed, undefined 
4082.9322349999993, fetch failed, undefined 
4082.718319, fetch failed, undefined 
4082.4597400000002, fetch failed, undefined 
4082.734745, fetch failed, undefined 
4082.487726, fetch failed, undefined 
4082.096833, fetch failed, undefined 
4082.5281079999995, fetch failed, undefined 
4081.670005, fetch failed, undefined 
4082.0145890000003, fetch failed, undefined 
4081.36614, fetch failed, undefined 
4080.111736, fetch failed, undefined 
4081.161241, fetch failed, undefined 
4079.629084, fetch failed, undefined 
4080.083243, fetch failed, undefined 
4079.3634850000003, fetch failed, undefined 
4079.6892119999998, fetch failed, undefined 
4079.409143, fetch failed, undefined 
4079.1586430000007, fetch failed, undefined 
4079.452658, fetch failed, undefined 
4079.013943, fetch failed, undefined 
4079.332982, fetch failed, undefined 
4078.840827, fetch failed, undefined 
4078.7057720000003, fetch failed, undefined 
4078.3625389999997, fetch failed, undefined 
4078.6725930000002, fetch failed, undefined 
4078.3792169999997, fetch failed, undefined 
4078.330322, fetch failed, undefined 
4078.2276140000004, fetch failed, undefined 
4077.8142989999997, fetch failed, undefined 
4078.2195130000005, fetch failed, undefined 
4077.8132579999997, fetch failed, undefined 
4077.7157050000005, fetch failed, undefined 
4077.6186959999995, fetch failed, undefined 
4077.529197, fetch failed, undefined 
4077.4441260000003, fetch failed, undefined 
4077.381119, fetch failed, undefined 
4076.8980949999996, fetch failed, undefined 
4077.5021430000006, fetch failed, undefined 
4076.442438, fetch failed, undefined 
4076.337218, fetch failed, undefined 
4075.9159500000005, fetch failed, undefined 
4077.0649699999994, fetch failed, undefined 
4074.970579, fetch failed, undefined 
4074.7890489999995, fetch failed, undefined 
4075.556489, fetch failed, undefined 
4074.7599189999996, fetch failed, undefined 
4074.672982, fetch failed, undefined 
4074.599131, fetch failed, undefined 
4074.5267250000006, fetch failed, undefined 
4074.466288, fetch failed, undefined 
4074.1069720000005, fetch failed, undefined 
4074.5032380000002, fetch failed, undefined 
4074.134645, fetch failed, undefined 
4073.8752029999996, fetch failed, undefined 
4074.175115, fetch failed, undefined 
4073.8811560000004, fetch failed, undefined 
4073.6488440000003, fetch failed, undefined 
4073.923466, fetch failed, undefined 
4073.6206169999996, fetch failed, undefined 
4073.588727, fetch failed, undefined 
4074.1212589999996, fetch failed, undefined 
4074.550555, fetch failed, undefined 
4074.8790579999995, fetch failed, undefined 
4074.683067, fetch failed, undefined 
4074.5736699999998, fetch failed, undefined 
4074.513017, fetch failed, undefined 
4074.283074, fetch failed, undefined 
4074.565696, fetch failed, undefined 
4074.3410320000003, fetch failed, undefined 
4074.286043, fetch failed, undefined 
4074.236996, fetch failed, undefined 
4074.4081129999995, fetch failed, undefined 
4073.882383, fetch failed, undefined 
4073.687549, fetch failed, undefined 
4074.405458, fetch failed, undefined 
4073.2719960000004, fetch failed, undefined 
4072.6959429999997, fetch failed, undefined 
4072.584817, fetch failed, undefined 
4073.556137, fetch failed, undefined 
4072.592712, fetch failed, undefined 
4073.051988, fetch failed, undefined 
4072.935748, fetch failed, undefined 
4073.3322929999995, fetch failed, undefined 
4072.9137389999996, fetch failed, undefined 
4073.354226, fetch failed, undefined 
4073.095389, fetch failed, undefined 
4072.905176, fetch failed, undefined 
4072.565385, fetch failed, undefined 
4072.8704909999997, fetch failed, undefined 
4072.219718, fetch failed, undefined 
4072.109864, fetch failed, undefined 
4072.7893409999997, fetch failed, undefined 
4071.9354319999998, fetch failed, undefined 
4071.851947, fetch failed, undefined 
4072.3206500000006, fetch failed, undefined 
4071.865479, fetch failed, undefined 
4071.6428069999997, fetch failed, undefined 
4071.514129, fetch failed, undefined 
4071.146495, fetch failed, undefined 
4070.815092, fetch failed, undefined 
4070.7093360000003, fetch failed, undefined 
4070.4874549999995, fetch failed, undefined 
4070.334831, fetch failed, undefined 
4069.770871, fetch failed, undefined 
4070.2974560000002, fetch failed, undefined 
4069.765794, fetch failed, undefined 
4069.6099419999996, fetch failed, undefined 
4069.123452, fetch failed, undefined 
4069.5846679999995, fetch failed, undefined 
4068.5546839999997, fetch failed, undefined 
4069.203594, fetch failed, undefined 
4068.1590209999995, fetch failed, undefined 
4068.589705, fetch failed, undefined 
4067.9389660000006, fetch failed, undefined 
4067.6390380000003, fetch failed, undefined 
4067.9352000000003, fetch failed, undefined 
4067.6604310000002, fetch failed, undefined 
4067.38472, fetch failed, undefined 
4067.6615719999995, fetch failed, undefined 
4067.2616350000008, fetch failed, undefined 
4067.5381700000007, fetch failed, undefined 
4057.446349, fetch failed, undefined 
4057.818927, fetch failed, undefined 
4057.439779, fetch failed, undefined 
4057.047503, fetch failed, undefined 
4056.950304, fetch failed, undefined 
4056.627203, fetch failed, undefined 
4056.9924509999996, fetch failed, undefined 
4054.919051, fetch failed, undefined 
4055.4061149999998, fetch failed, undefined 
4055.0859859999996, fetch failed, undefined 
4055.0083649999997, fetch failed, undefined 
4054.7740510000003, fetch failed, undefined 
4054.7179290000004, fetch failed, undefined 
4054.54501, fetch failed, undefined 
4055.391059, fetch failed, undefined 
4054.59912, fetch failed, undefined 
4054.3725040000004, fetch failed, undefined 
4054.751827, fetch failed, undefined 
4054.3355279999996, fetch failed, undefined 
4054.682895, fetch failed, undefined 
4054.13918, fetch failed, undefined 
4054.4689609999996, fetch failed, undefined 
4053.9746219999997, fetch failed, undefined 
4054.2656779999998, fetch failed, undefined 
4054.029906, fetch failed, undefined 
4053.9589979999996, fetch failed, undefined 
4053.8338830000002, fetch failed, undefined 
4053.7422800000004, fetch failed, undefined 
4053.511233, fetch failed, undefined 
4053.780328, fetch failed, undefined 
4053.563488, fetch failed, undefined 
4053.366236, fetch failed, undefined 
4053.623297, fetch failed, undefined 
4053.237394, fetch failed, undefined 
4053.1774750000004, fetch failed, undefined 
4053.618634, fetch failed, undefined 
4053.074356, fetch failed, undefined 
4052.8519710000005, fetch failed, undefined 
4053.4424659999995, fetch failed, undefined 
4052.5783130000004, fetch failed, undefined 
4052.867974, fetch failed, undefined 
4052.1563159999996, fetch failed, undefined 
4052.537004, fetch failed, undefined 
4051.8817180000005, fetch failed, undefined 
4050.3008360000003, fetch failed, undefined 
4051.8490399999996, fetch failed, undefined 
4050.1850809999996, fetch failed, undefined 
4049.8310579999998, fetch failed, undefined 
4049.2056550000007, fetch failed, undefined 
4049.648763, fetch failed, undefined 
4049.057403, fetch failed, undefined 
4048.8025799999996, fetch failed, undefined 
4048.4639159999997, fetch failed, undefined 
4048.7721530000003, fetch failed, undefined 
4048.2587440000007, fetch failed, undefined 
4048.585438, fetch failed, undefined 
4048.11006, fetch failed, undefined 
4048.3894410000003, fetch failed, undefined 
4048.0092059999997, fetch failed, undefined 
4047.8283969999998, fetch failed, undefined 
4047.7263839999996, fetch failed, undefined 
4046.8079060000005, fetch failed, undefined 
4047.721231, fetch failed, undefined 
4046.387148, fetch failed, undefined 
4045.9891439999997, fetch failed, undefined 
4046.3728469999996, fetch failed, undefined 
4045.961974, fetch failed, undefined 
4045.856373, fetch failed, undefined 
4045.294584, fetch failed, undefined 
4045.637196, fetch failed, undefined 
4045.0651610000004, fetch failed, undefined 
4045.3543229999996, fetch failed, undefined 
4045.0708600000007, fetch failed, undefined 
4044.850102, fetch failed, undefined 
4044.2887440000004, fetch failed, undefined 
4043.9955339999997, fetch failed, undefined 
4044.913024, fetch failed, undefined 
4043.9334740000004, fetch failed, undefined 
4043.6219499999997, fetch failed, undefined 
4043.5095039999997, fetch failed, undefined 
4044.0225500000006, fetch failed, undefined 
4043.2744250000005, fetch failed, undefined 
4043.570844, fetch failed, undefined 
4043.311831, fetch failed, undefined 
4042.9462009999997, fetch failed, undefined 
4043.276581, fetch failed, undefined 
4042.8175570000003, fetch failed, undefined 
4042.5600299999996, fetch failed, undefined 
4042.832101, fetch failed, undefined 
4042.5892969999995, fetch failed, undefined 
4042.528219, fetch failed, undefined 
4042.2544390000003, fetch failed, undefined 
4042.1180730000005, fetch failed, undefined 
4041.612021, fetch failed, undefined 
4042.07517, fetch failed, undefined 
4041.604622, fetch failed, undefined 
4041.4959879999997, fetch failed, undefined 
4041.4175479999994, fetch failed, undefined 
4041.184051, fetch failed, undefined 
4041.4626789999998, fetch failed, undefined 
4040.883893, fetch failed, undefined 
4041.2860330000003, fetch failed, undefined 
4040.8879420000003, fetch failed, undefined 
4040.555808, fetch failed, undefined 
4040.878621, fetch failed, undefined 
4040.579938, fetch failed, undefined 
4040.347754, fetch failed, undefined 
4040.614246, fetch failed, undefined 
4040.3751580000003, fetch failed, undefined 
4040.1037349999997, fetch failed, undefined 
4039.935703, fetch failed, undefined 
4039.676292, fetch failed, undefined 
4039.964406, fetch failed, undefined 
4039.6049760000005, fetch failed, undefined 
4039.4670539999997, fetch failed, undefined 
4039.3812719999996, fetch failed, undefined 
4039.1187250000003, fetch failed, undefined 
4039.405407, fetch failed, undefined 
4039.0324149999997, fetch failed, undefined 
4039.3556529999996, fetch failed, undefined 
4039.100517, fetch failed, undefined 
4039.055195, fetch failed, undefined 
4038.935601, fetch failed, undefined 
4038.777655, fetch failed, undefined 
4038.7220570000004, fetch failed, undefined 
4038.65481, fetch failed, undefined 
4038.5075509999997, fetch failed, undefined 
4038.215698, fetch failed, undefined 
4038.515079, fetch failed, undefined 
4037.719403, fetch failed, undefined 
4038.1915080000003, fetch failed, undefined 
4037.5230309999997, fetch failed, undefined 
4037.8201849999996, fetch failed, undefined 
4037.257972, fetch failed, undefined 
4037.589652, fetch failed, undefined 
4036.900555, fetch failed, undefined 
4036.520973, fetch failed, undefined 
4036.046539, fetch failed, undefined 
4036.499302, fetch failed, undefined 
4035.881255, fetch failed, undefined 
4035.4563120000003, fetch failed, undefined 
4035.8369380000004, fetch failed, undefined 
4035.539724, fetch failed, undefined 
4035.5229630000003, fetch failed, undefined 
4035.2884790000003, fetch failed, undefined 
4035.2277430000004, fetch failed, undefined 
4035.682803, fetch failed, undefined 
4035.1182289999997, fetch failed, undefined 
4035.3793270000006, fetch failed, undefined 
4035.1591499999995, fetch failed, undefined 
4035.2129189999996, fetch failed, undefined 
4035.1741439999996, fetch failed, undefined 
4035.080514, fetch failed, undefined 
4035.0246309999998, fetch failed, undefined 
4034.9733769999993, fetch failed, undefined 
4034.874573, fetch failed, undefined 
4034.8261979999997, fetch failed, undefined 
4034.783964, fetch failed, undefined 
4034.7275769999997, fetch failed, undefined 
4034.8067, fetch failed, undefined 
4033.294035, fetch failed, undefined 
4034.8866399999997, fetch failed, undefined 
4033.073177, fetch failed, undefined 
4032.9534470000003, fetch failed, undefined 
4032.82667, fetch failed, undefined 
4032.4185380000004, fetch failed, undefined 
4032.938889, fetch failed, undefined 
4032.6655360000004, fetch failed, undefined 
4032.605934, fetch failed, undefined 
4032.3602469999996, fetch failed, undefined 
4032.645305, fetch failed, undefined 
4032.4058210000003, fetch failed, undefined 
4032.331192, fetch failed, undefined 
4032.2638359999996, fetch failed, undefined 
4032.023299, fetch failed, undefined 
4032.2971749999997, fetch failed, undefined 
4031.8931019999995, fetch failed, undefined 
4032.163866, fetch failed, undefined 
4038.886067, fetch failed, undefined 
4038.7661409999996, fetch failed, undefined 
4039.055023, fetch failed, undefined 
4038.728584, fetch failed, undefined 
4038.6295800000003, fetch failed, undefined 
4038.572832, fetch failed, undefined 
4038.42719, fetch failed, undefined 
4038.3383510000003, fetch failed, undefined 
4038.2753529999995, fetch failed, undefined 
4038.215209, fetch failed, undefined 
4038.0983109999997, fetch failed, undefined 
4038.037211, fetch failed, undefined 
4037.8047439999996, fetch failed, undefined 
4038.1577910000005, fetch failed, undefined 
4037.94721, fetch failed, undefined 
4037.888543, fetch failed, undefined 
4037.842714, fetch failed, undefined 
4037.628973, fetch failed, undefined 
4037.892273, fetch failed, undefined 
4037.6959439999996, fetch failed, undefined 
4037.639338, fetch failed, undefined 
4037.5869729999995, fetch failed, undefined 
4037.3255209999998, fetch failed, undefined 
4037.205561, fetch failed, undefined 
4037.920448, fetch failed, undefined 
4036.4461149999997, fetch failed, undefined 
4035.9686010000005, fetch failed, undefined 
4035.384046, fetch failed, undefined 
4035.774025, fetch failed, undefined 
4034.7611190000002, fetch failed, undefined 
4035.461128, fetch failed, undefined 
4034.0221920000004, fetch failed, undefined 
4034.3231879999994, fetch failed, undefined 
4033.9205460000003, fetch failed, undefined 
4033.6059909999994, fetch failed, undefined 
4033.89362, fetch failed, undefined 
4200.93344, fetch failed, undefined 
4201.251233, fetch failed, undefined 
4201.037768, fetch failed, undefined 
4197.265777, fetch failed, undefined 
4196.762611, fetch failed, undefined 
4196.536281000001, fetch failed, undefined 
4195.9298929999995, fetch failed, undefined 
4195.783627, fetch failed, undefined 
4196.632541, fetch failed, undefined 
4195.767848, fetch failed, undefined 
4195.38215, fetch failed, undefined 
4195.68768, fetch failed, undefined 
4195.404923, fetch failed, undefined 
4195.134079, fetch failed, undefined 
4195.441075, fetch failed, undefined 
4194.938401, fetch failed, undefined 
4194.831428, fetch failed, undefined 
4194.751811, fetch failed, undefined 
4194.458939, fetch failed, undefined 
4193.98426, fetch failed, undefined 
4193.494248, fetch failed, undefined 
4193.357771000001, fetch failed, undefined 
4193.298353, fetch failed, undefined 
4193.311068, fetch failed, undefined 
4192.5947479999995, fetch failed, undefined 
4193.175261, fetch failed, undefined 
4191.671747, fetch failed, undefined 
4191.290355, fetch failed, undefined 
4190.721285, fetch failed, undefined 
4191.205659, fetch failed, undefined 
4190.716033, fetch failed, undefined 
4190.161787999999, fetch failed, undefined 
4189.762686, fetch failed, undefined 
4189.62486, fetch failed, undefined 
4189.507387, fetch failed, undefined 
4189.295406, fetch failed, undefined 
4189.140905, fetch failed, undefined 
4188.334073999999, fetch failed, undefined 
4188.962649, fetch failed, undefined 
4186.748662999999, fetch failed, undefined 
4188.498711, fetch failed, undefined 
4185.388994999999, fetch failed, undefined 
4185.828498000001, fetch failed, undefined 
4184.7662869999995, fetch failed, undefined 
4184.396316, fetch failed, undefined 
4184.108496999999, fetch failed, undefined 
4183.793388, fetch failed, undefined 
4184.107971, fetch failed, undefined 
4183.666993999999, fetch failed, undefined 
4184.077200000001, fetch failed, undefined 
4183.86943, fetch failed, undefined 
4183.816528, fetch failed, undefined 
4183.76202, fetch failed, undefined 
4183.627705, fetch failed, undefined 
4183.327706, fetch failed, undefined 
4183.618476, fetch failed, undefined 
4183.16546, fetch failed, undefined 
4183.098051, fetch failed, undefined 
4183.556165, fetch failed, undefined 
4183.140095, fetch failed, undefined 
4182.913852, fetch failed, undefined 
4183.203793, fetch failed, undefined 
4182.876344, fetch failed, undefined 
4182.779087999999, fetch failed, undefined 
4182.447053, fetch failed, undefined 
4182.196948999999, fetch failed, undefined 
4182.57277, fetch failed, undefined 
4168.965278, fetch failed, undefined 
4182.4227519999995, fetch failed, undefined 
4168.782794, fetch failed, undefined 
4169.090987, fetch failed, undefined 
4168.82164, fetch failed, undefined 
4168.75786, fetch failed, undefined 
4168.682682, fetch failed, undefined 
4168.6046479999995, fetch failed, undefined 
4168.544795, fetch failed, undefined 
4168.472635, fetch failed, undefined 
4168.391703, fetch failed, undefined 
4168.151614, fetch failed, undefined 
4168.442758, fetch failed, undefined 
4168.034156, fetch failed, undefined 
4168.459165, fetch failed, undefined 
4168.140944999999, fetch failed, undefined 
4168.028695, fetch failed, undefined 
4167.284992999999, fetch failed, undefined 
4166.938098, fetch failed, undefined 
4167.238795, fetch failed, undefined 
4166.754006, fetch failed, undefined 
4166.578131, fetch failed, undefined 
4166.306331, fetch failed, undefined 
4165.9794679999995, fetch failed, undefined 
4166.3883559999995, fetch failed, undefined 
4166.1139729999995, fetch failed, undefined 
4166.030466, fetch failed, undefined 
4165.775952, fetch failed, undefined 
4166.065357, fetch failed, undefined 
4165.585494999999, fetch failed, undefined 
4165.32009, fetch failed, undefined 
4165.611323, fetch failed, undefined 
4165.170415, fetch failed, undefined 
4165.456975, fetch failed, undefined 
4165.205592, fetch failed, undefined 
4165.130594, fetch failed, undefined 
4165.062180999999, fetch failed, undefined 
4164.998874000001, fetch failed, undefined 
4164.731167, fetch failed, undefined 
4164.422545, fetch failed, undefined 
4164.716558, fetch failed, undefined 
4164.433652000001, fetch failed, undefined 
4163.992026, fetch failed, undefined 
4164.329485, fetch failed, undefined 
4163.986659, fetch failed, undefined 
4163.892374, fetch failed, undefined 
4163.34432, fetch failed, undefined 
4163.645878, fetch failed, undefined 
4163.357233, fetch failed, undefined 
4163.274513, fetch failed, undefined 
4162.990416999999, fetch failed, undefined 
4158.071053, fetch failed, undefined 
4158.442107, fetch failed, undefined 
4158.018153, fetch failed, undefined 
4157.816778, fetch failed, undefined 
4157.516534, fetch failed, undefined 
4157.800508, fetch failed, undefined 
4157.536114, fetch failed, undefined 
4157.459648, fetch failed, undefined 
4157.3907, fetch failed, undefined 
4157.317983, fetch failed, undefined 
4156.68085, fetch failed, undefined 
4156.546215, fetch failed, undefined 
4156.41672, fetch failed, undefined 
4156.221204, fetch failed, undefined 
4154.386435, fetch failed, undefined 
4152.8034800000005, fetch failed, undefined 
4154.010992, fetch failed, undefined 
4152.579161, fetch failed, undefined 
4152.453236, fetch failed, undefined 
4152.030557, fetch failed, undefined 
4152.550496, fetch failed, undefined 
4151.796185, fetch failed, undefined 
4151.685659999999, fetch failed, undefined 
4151.480806, fetch failed, undefined 
4151.369535999999, fetch failed, undefined 
4151.288492, fetch failed, undefined 
4150.782916, fetch failed, undefined 
4150.500364, fetch failed, undefined 
4150.398247, fetch failed, undefined 
4150.2938030000005, fetch failed, undefined 
4150.091971, fetch failed, undefined 
4149.695811, fetch failed, undefined 
4150.056867, fetch failed, undefined 
4149.677909, fetch failed, undefined 
4148.049298, fetch failed, undefined 
4147.608939, fetch failed, undefined 
4147.311331, fetch failed, undefined 
4146.220252, fetch failed, undefined 
4146.629162, fetch failed, undefined 
4146.109995, fetch failed, undefined 
4146.000079, fetch failed, undefined 
4145.891388, fetch failed, undefined 
4145.625081, fetch failed, undefined 
4145.915983, fetch failed, undefined 
4145.475585, fetch failed, undefined 
4145.754507, fetch failed, undefined 
4145.499006, fetch failed, undefined 
4145.171474, fetch failed, undefined 
4145.522218, fetch failed, undefined 
4145.0003799999995, fetch failed, undefined 
4145.294556, fetch failed, undefined 
4145.048443000001, fetch failed, undefined 
4144.974585, fetch failed, undefined 
4144.8331069999995, fetch failed, undefined 
4144.498399, fetch failed, undefined 
4144.189629, fetch failed, undefined 
4143.945748, fetch failed, undefined 
4143.779031, fetch failed, undefined 
4143.659034, fetch failed, undefined 
4143.561463, fetch failed, undefined 
4143.482125, fetch failed, undefined 
4143.415531000001, fetch failed, undefined 
4143.166381, fetch failed, undefined 
4143.452335, fetch failed, undefined 
4143.064932, fetch failed, undefined 
4142.904469, fetch failed, undefined 
4142.736575999999, fetch failed, undefined 
4142.658423, fetch failed, undefined 
4142.322147999999, fetch failed, undefined 
4142.045077, fetch failed, undefined 
4141.24307, fetch failed, undefined 
4141.688999, fetch failed, undefined 
4141.233641, fetch failed, undefined 
4141.137640000001, fetch failed, undefined 
4141.0770219999995, fetch failed, undefined 
